V1	X	node	branch.length	isTip	x	y	branch	angle	x10	status	generalization	broader_gen	specific_species	specific_association	lib	V2			
KR816175.1_60_1286_1	1347	209	0.070494246	TRUE	6.569007517	939	6.533760394	304.5405405	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	KR816175.1	Other			
MG921180.1_138_1343_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
GU014533.1_63_1292_1	1665	535	0.130710482	TRUE	5.837615702	685	5.772260461	222.1621622	Betapapillomavirus	ncbi	Human	Human	Betapapillomavirus	Human_associated	GU014533.1	Other			
MF588754.1_75_1286_1	1377	237	0.067755986	TRUE	6.561804622	918	6.527926629	297.7297297	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588754.1	Other			
JF966371.1_141_1358_1	1552	418	0.089825379	TRUE	5.925996188	876	5.881083498	284.1081081	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	JF966371.1	Other			
MF588733.1_60_1256_1	1371	234	0.063706588	TRUE	6.381530805	925	6.34967751	300	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588733.1	Other			
GU225708.1_129_1319_1	1483	346	0.207030333	TRUE	6.582607625	1005	6.479092458	325.9459459	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	GU225708.1	Other			
JN211195.1_96_1304_1	1682	550	0.044134037	TRUE	5.58089097	723	5.558823951	234.4864865	Betapapillomavirus	ncbi	Human	Human	Betapapillomavirus	Human_associated	JN211195.1	Other			
KP692117.1_78_1307_1	1526	389	0.121041165	TRUE	6.1532879	897	6.092767317	290.9189189	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	KP692117.1	Other			
MF588707.1_78_1310_1	1523	383	0.096603741	TRUE	6.270202685	900	6.221900815	291.8918919	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588707.1	Other			
HM011570.1_69_1274_1	1318	177	0.141568662	TRUE	6.307319353	951	6.236535022	308.4324324	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	HM011570.1	Other			
MH745747.1_75_1283_1	1600	470	0.280975957	TRUE	5.831280996	823	5.690793018	266.9189189	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MH745747.1	Other			
HG421739.1_126_1331_1	1501	363	0.199537543	TRUE	6.469654986	994	6.369886214	322.3783784	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	HG421739.1	Other			
NC_001596.1_129_1337_1	1694	564	0.12741314	TRUE	5.618207599	727	5.554501029	235.7837838	Betapapillomavirus	ncbi	Human	Human	Betapapillomavirus	Human_associated	NC	Other			
GU014531.1_96_1301_1	1668	574	0.451656076	TRUE	5.608952765	707	5.383124727	229.2972973	Betapapillomavirus	ncbi	Human	Human	Betapapillomavirus	Human_associated	GU014531.1	Other			
MF588760.1_105_1310_1	1559	428	0.064574549	TRUE	5.829445026	864	5.797157752	280.2162162	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588760.1	Other			
MF588772.1_69_1274_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588729.1_135_1340_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588706.1_93_1298_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
EF467176.1_135_1337_1	1509	402	0.576097016	TRUE	6.102899921	885	5.814851413	287.027027	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	EF467176.1	Other			
MF588726.1_132_1337_1	1500	361	0.018085281	TRUE	6.527948443	997	6.518905803	323.3513514	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588726.1	Other			
MQ005202.1_45_1226_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
FB582208.1_45_1223_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
JF966372.1_75_1280_1	1376	239	0.118136093	TRUE	6.492283568	917	6.433215522	297.4054054	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	JF966372.1	Other			
HM999987.1_153_1358_1	1502	364	0.148237738	TRUE	6.497832962	995	6.423714094	322.7027027	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	HM999987.1	Other			
JF966373.1_72_1274_1	1433	295	0.103603117	TRUE	6.467817835	1059	6.416016276	343.4594595	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	JF966373.1	Other			
HM999997.1_75_1280_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588690.1_60_1265_1	1505	370	0.122358185	TRUE	6.218270395	985	6.157091303	319.4594595	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588690.1	Other			
MF588702.1_138_1343_1	1582	452	0.090725367	TRUE	5.679572191	815	5.634209507	264.3243243	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588702.1	Other			
KR816180.1_141_1346_1	1593	460	0.118475582	TRUE	5.826098476	836	5.766860685	271.1351351	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	KR816180.1	Other			
KP692115.1_57_1262_1	1561	430	0.113450587	TRUE	5.860735712	858	5.804010419	278.2702703	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	KP692115.1	Other			
EU410347.1_129_1331_1	1699	572	0.111992846	TRUE	5.643141029	709	5.587144606	229.9459459	Betapapillomavirus	ncbi	Human	Human	Betapapillomavirus	Human_associated	EU410347.1	Other			
NC_001458.1_66_1259_1	1840	715	0.304637682	TRUE	5.217352808	239	5.065033967	77.51351351	Mupapillomavirus	ncbi	Human	Human	Mupapillomavirus	Human_associated	NC	Other			
KY652675.1_90_1283_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF176072.1_126_1319_1	1364	225	0.109251406	TRUE	6.558344586	933	6.503718883	302.5945946	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MF176072.1	Other			
MF588684.1_141_1334_1	1687	557	0.072368235	TRUE	5.813826208	734	5.77764209	238.0540541	Betapapillomavirus	ncbi	Human	Human	Betapapillomavirus	Human_associated	MF588684.1	Other			
KX082661.1_135_1328_1	1372	236	0.238440527	TRUE	6.550965472	921	6.431745209	298.7027027	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	KX082661.1	Other			
MF588731.1_132_1325_1	1405	263	0.108082557	TRUE	6.72129585	1073	6.667254572	348	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588731.1	Other			
MF588780.1_60_1253_1	1360	221	0.098227148	TRUE	6.350805377	929	6.301691803	301.2972973	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	MF588780.1	Other			
KJ913662.1_87_1274_1	1318	178	0.212327764	TRUE	6.378078455	952	6.271914573	308.7567568	Gammapapillomavirus	ncbi	Human	Human	Gammapapillomavirus	Human_associated	KJ913662.1	Other			
KP769769.1_78_1268_1	1838	714	0.062197465	TRUE	5.301927092	241	5.270828359	78.16216216	Mupapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KP769769.1	Other			
JB775979.1_123_1313_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
KF791917.1_135_1334_1	1399	252	0.104613565	TRUE	6.952555583	1083	6.9002488	351.2432432	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	KF791917.1	Other			
MF588718.1_75_1274_1	1322	184	0.123591521	TRUE	6.340495282	958	6.278699521	310.7027027	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588718.1	Other			
GU117632.1_72_1271_1	1322	183	0.100875319	TRUE	6.317779079	957	6.26734142	310.3783784	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	GU117632.1	Other			
HM999989.1_123_1322_1	1479	339	0.089544964	TRUE	6.921323243	1029	6.876550761	333.7297297	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	HM999989.1	Other			
MF588744.1_93_1292_1	1433	296	0.171182621	TRUE	6.535397339	1060	6.449806028	343.7837838	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588744.1	Other			
MF588767.1_72_1271_1	1342	203	0.138215076	TRUE	6.301325189	962	6.232217651	312	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588767.1	Other			
MH777287.2_141_1340_1	1400	259	0.178615177	TRUE	6.781892823	1075	6.692585234	348.6486486	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777287.2	Other			
HW350049.1_129_1310_1	1178	43	0.143255406	TRUE	5.909871897	564	5.838244194	182.9189189	Alphapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	HW350049.1	Other			
MF588745.1_90_1292_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
DQ080083.1_540_1721_1	1145	11	0.099730182	TRUE	6.016495717	553	5.966630626	179.3513514	Alphapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	DQ080083.1	Other			
LR862055.1_237_1439_1	1480	352	0.451395639	TRUE	6.519010726	1002	6.293312907	324.972973	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	LR862055.1	Other			
MF588728.1_123_1325_1	1477	340	0.098066423	TRUE	6.694994103	1026	6.645960891	332.7567568	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588728.1	Other			
MH777347.2_72_1274_1	1327	185	0.166914331	TRUE	6.599537775	974	6.51608061	315.8918919	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777347.2	Other			
NC_001693.1_132_1334_1	1434	301	0.347814181	TRUE	6.114591574	1053	5.940684483	341.5135135	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	NC	Other			
MF588775.1_138_1334_1	1393	260	0.119688202	TRUE	6.578082426	1074	6.518238325	348.3243243	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588775.1	Other			
MH777244.2_96_1292_1	1341	201	0.175090058	TRUE	6.344166567	960	6.256621538	311.3513514	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777244.2	Other			
JX413109.1_90_1286_1	1361	222	0.247855649	TRUE	6.579519156	930	6.455591332	301.6216216	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	JX413109.1	Other			
MF588682.1_90_1286_1	1690	552	0.123185046	TRUE	6.005749347	737	5.944156824	239.027027	Betapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588682.1	Other			
MF588717.1_69_1265_1	1319	179	0.095256355	TRUE	6.296679739	953	6.249051562	309.0810811	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588717.1	Other			
MH172379.1_90_1298_1	1370	231	0.172575023	TRUE	6.530147157	922	6.443859646	299.027027	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH172379.1	Other			
NC_001690.1_69_1286_1	1353	217	0.084039526	TRUE	6.456854952	947	6.414835189	307.1351351	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	NC	Other			
GU233853.1_105_1319_1	1458	314	0.098844828	TRUE	6.671841276	1037	6.622418862	336.3243243	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	GU233853.1	Other			
JF304764.1_126_1292_1	1211	75	0.091714368	TRUE	5.750281134	516	5.70442395	167.3513514	Alphapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	JF304764.1	Other			
JN211193.1_105_1328_1	1444	303	0.16051752	TRUE	6.549283357	1015	6.469024597	329.1891892	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	JN211193.1	Other			
MH777211.2_69_1286_1	1356	219	0.123697865	TRUE	6.465996502	944	6.404147569	306.1621622	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777211.2	Other			
KF482069.1_123_1346_1	1427	282	0.176058166	TRUE	6.905231655	1105	6.817202572	358.3783784	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	KF482069.1	Other			
JF966374.1_105_1328_1	1443	302	0.133380086	TRUE	6.42102679	1014	6.354336748	328.8648649	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	JF966374.1	Other			
NC_001691.1_60_1286_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
AB211993.1_387_1553_1	1151	17	0.082283363	TRUE	5.984954411	545	5.94381273	176.7567568	Alphapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	AB211993.1	Other			
AB646346.1_105_1328_1	1449	310	0.137221669	TRUE	6.46304578	1022	6.394434946	331.4594595	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	AB646346.1	Other			
MF588756.1_108_1322_1	1411	270	0.111458948	TRUE	6.72440989	1088	6.668680416	352.8648649	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588756.1	Other			
MG869605.1_99_1313_1	1494	353	0.162553713	TRUE	6.628840229	990	6.547563372	321.0810811	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MG869605.1	Other			
MF588748.1_141_1355_1	1543	410	0.115206701	TRUE	6.01546713	873	5.957863779	283.1351351	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588748.1	Other			
MF588725.1_93_1307_1	1504	367	0.086195739	TRUE	6.40635607	987	6.3632582	320.1081081	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588725.1	Other			
MF588739.1_147_1361_1	1422	279	0.092387205	TRUE	6.813483253	1096	6.76728965	355.4594595	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588739.1	Other			
MH745749.1_99_1313_1	1374	241	0.181726218	TRUE	6.203645437	915	6.112782328	296.7567568	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MH745749.1	Other			
MH777192.2_99_1313_1	1429	287	0.088916937	TRUE	6.793630012	1108	6.749171543	359.3513514	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777192.2	Other			
MF509821.1_105_1319_1	1458	315	0.112758026	TRUE	6.685754474	1038	6.629375461	336.6486486	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MF509821.1	Other			
MF588701.1_135_1349_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
KX781281.1_141_1355_1	1590	454	0.065595091	TRUE	5.903935496	837	5.871137951	271.4594595	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	KX781281.1	Other			
HM999996.1_87_1313_1	1538	403	0.14750991	TRUE	5.961023364	868	5.887268409	281.5135135	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	HM999996.1	Other			
MF588711.1_114_1328_1	1470	330	0.096276031	TRUE	6.542919195	1044	6.49478118	338.5945946	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588711.1	Other			
PP296663.1_63_1292_1	1653	522	0.088513531	TRUE	5.791471182	687	5.747214417	222.8108108	Betapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	PP296663.1	Other			
MF588709.1_105_1319_1	1454	323	0.192761779	TRUE	6.548521057	1033	6.452140167	335.027027	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588709.1	Other			
MF588708.1_165_1379_1	1528	391	0.092191192	TRUE	6.052170031	891	6.006074435	288.972973	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588708.1	Other			
KY969593.1_63_1286_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
BK066346.1_99_1316_1	1597	469	0.138943256	TRUE	5.73945934	826	5.669987712	267.8918919	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	BK066346.1	Other			
HM999988.1_105_1325_1	1445	305	0.115886278	TRUE	6.397091358	1012	6.339148219	328.2162162	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	HM999988.1	Other			
MK620843.1_75_1298_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MG063749.1_87_1307_1	1425	285	0.123857634	TRUE	6.769310956	1103	6.707382139	357.7297297	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MG063749.1	Other			
MF588677.1_99_1319_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588751.1_144_1364_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588746.1_153_1373_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588747.1_156_1376_1	1550	415	0.185127469	TRUE	6.102826308	881	6.010262573	285.7297297	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588747.1	Other			
MH777206.2_105_1325_1	1450	313	0.085782595	TRUE	6.313894775	1018	6.271003477	330.1621622	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MH777206.2	Other			
HW350053.1_141_1361_1	1645	518	0.063425549	TRUE	5.439493821	670	5.407781046	217.2972973	Betapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	HW350053.1	Other			
MF588738.1_114_1331_1	1421	278	0.149640964	TRUE	6.913748569	1100	6.838928087	356.7567568	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588738.1	Other			
MF588742.1_72_1289_1	1427	283	0.157822728	TRUE	6.886996217	1106	6.808084853	358.7027027	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588742.1	Other			
MF588737.1_114_1331_1	1421	277	0.133372075	TRUE	6.897479679	1099	6.830793642	356.4324324	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588737.1	Other			
MF588743.1_72_1289_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588741.1_129_1352_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588715.1_105_1328_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588750.1_135_1352_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588753.1_69_1286_1	1384	292	0.293597349	TRUE	6.414417278	1062	6.267618603	344.4324324	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588753.1	Other			
KJ130020.1_96_1313_1	1552	419	0.118902174	TRUE	5.955072983	877	5.895621896	284.4324324	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KJ130020.1	Other			
KJ506870.1_129_1346_1	1551	417	0.095894303	TRUE	5.967591646	879	5.919644494	285.0810811	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	KJ506870.1	Other			
KC862318.1_96_1313_1	1507	371	0.087478969	TRUE	6.228109478	981	6.184369994	318.1621622	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KC862318.1	Other			
GU117631.1_69_1286_1	1348	210	0.22263413	TRUE	6.5439367	940	6.432619635	304.8648649	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	GU117631.1	Other			
MH745748.1_432_1601_1	1186	54	0.166286307	TRUE	5.749942491	505	5.666799338	163.7837838	Alphapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MH745748.1	Other			
KR816173.1_135_1352_1	1599	467	0.087814447	TRUE	5.795291376	829	5.751384152	268.8648649	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KR816173.1	Other			
MF588698.1_57_1274_1	1592	457	0.119007784	TRUE	5.98925321	841	5.929749318	272.7567568	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588698.1	Other			
MF588734.1_90_1307_1	1429	286	0.085721841	TRUE	6.790434915	1107	6.747573995	359.027027	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588734.1	Other			
KX781280.1_135_1352_1	1544	408	0.020496423	TRUE	5.990665275	874	5.980417064	283.4594595	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	KX781280.1	Other			
AY382778.1_57_1286_1	1660	525	0.087410278	TRUE	6.157254125	693	6.113548986	224.7567568	Betapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	AY382778.1	Other			
KF922510.1_48_1256_1	1696	566	0.14717511	TRUE	5.578884449	716	5.505296894	232.2162162	Betapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KF922510.1	Other			
JX413107.1_90_1298_1	1555	422	0.066768606	TRUE	5.757975469	860	5.724591166	278.9189189	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	JX413107.1	Other			
KF006399.1_87_1295_1	1430	288	0.127274738	TRUE	6.806939452	1109	6.743302083	359.6756757	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KF006399.1	Other			
NC_001576.1_129_1307_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588686.1_90_1298_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588687.1_123_1331_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
KX781282.1_99_1307_1	1601	472	0.096503702	TRUE	5.828174509	825	5.779922658	267.5675676	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	KX781282.1	Other			
EU541442.1_87_1316_1	1519	377	0.108819164	TRUE	6.443182362	911	6.38877278	295.4594595	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	EU541442.1	Other			
HG530535.1_69_1277_1	1436	297	0.104420842	TRUE	6.319640406	1054	6.267429986	341.8378378	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	HG530535.1	Other			
HM999992.1_102_1334_1	1441	307	0.283570084	TRUE	6.296724628	1011	6.154939586	327.8918919	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	HM999992.1	Other			
KM085343.1_135_1367_1	1549	412	0.115869166	TRUE	6.125565657	884	6.067631074	286.7027027	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KM085343.1	Other			
GU117634.1_99_1307_1	1601	471	0.081002552	TRUE	5.812673359	824	5.772172083	267.2432432	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	GU117634.1	Other			
GQ845444.1_159_1367_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
AY382779.2_117_1325_1	1705	580	0.10925403	TRUE	5.387417071	701	5.332790056	227.3513514	Betapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	AY382779.2	Other			
NC_001354.1_225_1487_1	1930	804	0.337487731	TRUE	6.001575635	375	5.832831769	121.6216216	Nupapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	NC	Other			
MF588757.1_54_1325_1	1839	712	0.119456619	TRUE	5.414004301	242	5.354275991	78.48648649	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MF588757.1	Other			
MF588704.1_78_1310_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
MF588712.1_48_1256_1	1465	329	0.139972917	TRUE	6.578710969	1047	6.50872451	339.5675676	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588712.1	Other			
KT698168.1_78_1289_1	1560	426	0.098658156	TRUE	5.903053029	865	5.853723951	280.5405405	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KT698168.1	Other			
KR816171.1_90_1301_1	1555	421	0.115270939	TRUE	5.806477802	859	5.748842332	278.5945946	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KR816171.1	Other			
KR816179.1_93_1304_1	1494	354	0.1955266	TRUE	6.661813116	991	6.564049816	321.4054054	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KR816179.1	Other			
MF588720.1_150_1358_1	1336	195	0.060447917	TRUE	6.307828436	966	6.277604477	313.2972973	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588720.1	Other			
MF509820.1_105_1316_1	1459	316	0.236087473	TRUE	6.75004018	1039	6.631996444	336.972973	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	MF509820.1	Other			
EF558839.2_87_1250_1	1211	76	0.068723298	TRUE	5.727290064	517	5.692928415	167.6756757	Alphapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	EF558839.2	Other			
MF356498.1_93_1304_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
KP692175.1_78_1289_1	1533	398	0.123295144	TRUE	6.126202653	890	6.064555081	288.6486486	Human_associated	ncbi	Human	Human	Human_associated	Human_associated	KP692175.1	Other			
MF588740.1_72_1280_1	1430	289	0.162110492	TRUE	6.841775206	1110	6.76071996	360	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588740.1	Other			
MF588724.1_153_1361_1	1499	358	0.072314804	TRUE	6.545909453	1000	6.509752051	324.3243243	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588724.1	Other			
EU541441.1_141_1352_1	1587	461	0.177539323	TRUE	5.751701047	834	5.662931386	270.4864865	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	EU541441.1	Other			
FJ804072.1_48_1259_1	1467	325	0.188523734	TRUE	6.82007421	1049	6.725812343	340.2162162	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	FJ804072.1	Other			
MF588786.1_135_1364_1	1549	411	0.078908742	TRUE	6.088605233	883	6.049150862	286.3783784	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588786.1	Other			
KR816167.1_93_1322_1	1526	390	0.175281218	TRUE	6.207527953	898	6.119887344	291.2432432	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	KR816167.1	Other			
MF588727.1_135_1346_1	1492	357	0.094868431	TRUE	6.467789356	989	6.42035514	320.7567568	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588727.1	Other			
MF588695.1_78_1289_1	1560	427	0.118365428	TRUE	5.922760301	866	5.863577587	280.8648649	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588695.1	Other			
MF588710.1_126_1337_1	1471	331	0.072041778	TRUE	6.735030075	1045	6.699009186	338.9189189	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588710.1	Other			
MF588694.1_48_1259_1	1469	326	0.186883701	TRUE	6.772592651	1051	6.6791508	340.8648649	Gammapapillomavirus	ncbi	Human	Human	Human_associated	Human_associated	MF588694.1	Other			
MF588685.1_90_1301_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	ncbi	Human	Human	Human_associated	Human_associated	NA	NA			
