 ,node,branch.length,label,isTip,x,y,branch,angle,x10,status,generalization,broader_gen,specific_species,
1685,559,0.020599164,SRR25460196Score_640.83_,TRUE,5.646948101,732,5.636648519,237.4054054,Human_associated,novel,Human,Human,Human_associated,Human_associated
1693,561,0.160518338,SRR25460196Score_636.678_,TRUE,5.740625592,731,5.660366423,237.0810811,Human_associated,novel,Human,Human,Human_associated,Human_associated
1696,565,0.053489432,MH777253.2_171_1379_1,TRUE,5.485198771,715,5.458454055,231.8918919,Human_associated,ncbi,Human,Human,Human_associated,Human_associated
1698,568,0.076319114,SRR7687706_223_,TRUE,5.58481852,713,5.546658963,231.2432432,Human_associated,novel,Human,Human,Human_associated,Human_associated
1698,569,0.180380902,SRR7688471Score_650.562_,TRUE,5.688880308,714,5.598689857,231.5675676,Human_associated,novel,Human,Human,Human_associated,Human_associated
1700,570,0.111277544,SRR2565926Score_648.469_,TRUE,5.736243559,710,5.680604786,230.2702703,Human_associated,novel,Human,Human,Human_associated,Human_associated
1669,573,0.164235208,SRR13789780Score_650.309_,TRUE,5.388461024,708,5.30634342,229.6216216,Human_associated,novel,Human,Human,Human_associated,Human_associated
1783,661,1.03E-06,SRR15442792_2125_,TRUE,4.957333377,454,4.957332864,147.2432432,Human_associated,novel,Human,Human,Human_associated,Human_associated
1839,712,0.119456619,MF588757.1_54_1325_1,TRUE,5.414004301,242,5.354275991,78.48648649,Human_associated,ncbi,Human,Human,Human_associated,Human_associated
1839,713,0.11072666,MH777173.2_81_1271_1,TRUE,5.405274341,243,5.349911011,78.81081081,Human_associated,ncbi,Human,Human,Human_associated,Human_associated
2006,882,0.019360078,SRR19742209_1126578_,TRUE,5.303932638,237,5.294252599,76.86486486,Human_associated,novel,Human,Human,Human_associated,Human_associated
1531,393,0.065043366,SRR22462927_6462_,TRUE,6.22438301,896,6.191861328,290.5945946,Human_associated,novel,Human,Human,Human_associated,Human_associated
1597,469,0.138943256,BK066346.1_99_1316_1,TRUE,5.73945934,826,5.669987712,267.8918919,Human_associated,ncbi,Human,Human,Human_associated,Human_associated
1838,714,0.062197465,KP769769.1_78_1268_1,TRUE,5.301927092,241,5.270828359,78.16216216,Mupapillomavirus,ncbi,Human,Human,Mupapillomavirus,Human_associated
1840,715,0.304637682,NC_001458.1_66_1259_1,TRUE,5.217352808,239,5.065033967,77.51351351,Mupapillomavirus,ncbi,Human,Human,Mupapillomavirus,Human_associated
1840,716,0.468232756,MA632777.1_54_1307_1,TRUE,5.380947882,240,5.146831504,77.83783784,Mupapillomavirus,ncbi,Human,Human,Mupapillomavirus,Human_associated
1930,804,0.337487731,NC_001354.1_225_1487_1,TRUE,6.001575635,375,5.832831769,121.6216216,Nupapillomavirus,ncbi,Human,Human,Nupapillomavirus,Human_associated
1182,49,2.62E-06,SRR8434718_67265_,TRUE,6.100229317,570,6.100228006,184.8648649,Cyamopsis_tetragonoloba_associated,novel,Plant,Other,Cyamopsis_tetragonoloba_associated,Cyamopsis_tetragonoloba_associated
2056,934,0.016544277,SRR12596806_17216_,TRUE,5.595727028,177,5.587454889,57.40540541,Prunus_mira_associated,novel,Plant,Other,Prunus_mira_associated,Prunus_mira_associated
1808,677,0.544825632,HQ585856.1_120_1316_1,TRUE,6.378102989,267,6.105690173,86.59459459,Lambdapapillomavirus,ncbi,Hyena,Other,Crocuta_crocuta,Crocuta_crocuta_associated
1787,717,0.84308123,LC704675.1_63_1238_1,TRUE,5.426770197,238,5.005229582,77.18918919,Atelerix_albiventris_associated,ncbi,Insectivore,Other,Atelerix_albiventris_associated,Atelerix_albiventris_associated
1631,506,0.033939296,FJ379293.1_51_1250_1,TRUE,5.303776578,744,5.28680693,241.2972973,Dyoetapapillomavirus,ncbi,Insectivore,Other,Erinaceus_europaeus,Erinaceus_europaeus_associated
1631,505,0.038565462,SRR17481190_13325_,TRUE,5.308402744,743,5.289120013,240.972973,Erinaceus_amurensis_associated,novel,Insectivore,Other,Erinaceus_amurensis_associated,Erinaceus_amurensis_associated
1791,683,0.626073772,KC460986.1_72_1250_1,TRUE,5.543258464,247,5.230221578,80.10810811,Dyophipapillomavirus,ncbi,Insectivore,Other,Talpa_europaea,Talpa_europaea_associated
1630,504,0.577947706,BK066421.1_84_1274_1,TRUE,5.46627025,742,5.177296397,240.6486486,Sorex_associated,ncbi,Insectivore,Other,Sorex_associated,Sorex_associated
1629,507,0.437815532,BK066846.1_93_1304_1,TRUE,5.245725823,741,5.026818057,240.3243243,Sorex_associated,ncbi,Insectivore,Other,Sorex_associated,Sorex_associated
1830,702,0.24850988,BK066751.1_81_1283_1,TRUE,5.460488398,278,5.336233458,90.16216216,Sorex_associated,ncbi,Insectivore,Other,Sorex_associated,Sorex_associated
1836,709,0.49919632,AJ243287.1_93_1289_1,TRUE,5.531235887,245,5.281637727,79.45945946,Kappapapillomavirus,ncbi,Lapine,Other,Sylvilagus,Sylvilagus_associated
1836,710,0.251700445,AF227240.1_51_1232_1,TRUE,5.283740012,246,5.157889789,79.78378378,Kappapapillomavirus,ncbi,Lapine,Other,Oryctolagus_cuniculus,Oryctolagus_cuniculus_associated
2120,1002,0.734872012,MW582922.1_81_1253_1,TRUE,5.960295613,109,5.592859608,35.35135135,Archaeolacerta_bedriagae_associated,ncbi,Reptile,Reptile,Archaeolacerta_bedriagae_associated,Archaeolacerta_bedriagae_associated
2114,1009,1.493105859,SRR22028468_199653_,TRUE,5.518343761,103,4.771790831,33.40540541,Dibamus_deharvengi_associated,novel,Reptile,Reptile,Dibamus_deharvengi_associated,Dibamus_deharvengi_associated
2122,1004,0.043965089,SRR14864799_19801_,TRUE,5.716897033,107,5.694914488,34.7027027,Phrynocephalus_versicolor_associated,novel,Reptile,Reptile,Phrynocephalus_versicolor_associated,Phrynocephalus_versicolor_associated
2122,1005,0.136065261,SRR14864762_78661_,TRUE,5.808997205,108,5.740964574,35.02702703,Phrynocephalus_versicolor_associated,novel,Reptile,Reptile,Phrynocephalus_versicolor_associated,Phrynocephalus_versicolor_associated
2121,1006,0.131469512,SRR14864829_83990_,TRUE,5.634628075,106,5.568893319,34.37837838,Phrynocephalus_versicolor_associated,novel,Reptile,Reptile,Phrynocephalus_versicolor_associated,Phrynocephalus_versicolor_associated
2202,1090,0.314003193,SRR18363241_159223_,TRUE,3.218493059,19,3.061491463,6.162162162,Phyllomedusa_bahiana_associated,novel,Reptile,Reptile,Phyllomedusa_bahiana_associated,Phyllomedusa_bahiana_associated
2120,1003,0.562252593,BK066718.1_69_1232_1,TRUE,5.787676195,110,5.506549898,35.67567568,Podarcis_guadarramae_associated,ncbi,Reptile,Reptile,Podarcis_guadarramae_associated,Podarcis_guadarramae_associated
2119,999,0.24793196,SRR25737668_148436_,TRUE,5.78383767,112,5.65987169,36.32432432,Podarcis_muralis_associated,novel,Reptile,Reptile,Podarcis_muralis_associated,Podarcis_muralis_associated
2119,1000,0.147193962,SRR25737668_153243_,TRUE,5.683099672,113,5.609502691,36.64864865,Podarcis_muralis_associated,novel,Reptile,Reptile,Podarcis_muralis_associated,Podarcis_muralis_associated
2118,1001,0.49268053,SRR12604243_44526_,TRUE,5.586466874,111,5.34012661,36,Takydromus_septentrionalis_associated,novel,Reptile,Reptile,Takydromus_septentrionalis_associated,Takydromus_septentrionalis_associated
1259,133,0.251256233,KF574428.1_42_1229_1,TRUE,5.42872127,458,5.303093154,148.5405405,Rhopapillomavirus,ncbi,Manatee,Other,Trichechus_manatus,Trichechus_manatus_associated
1258,135,0.331674535,KF574429.1_48_1235_1,TRUE,5.378438326,457,5.212601059,148.2162162,Rhopapillomavirus,ncbi,Manatee,Other,Trichechus_manatus,Trichechus_manatus_associated
2023,902,0.439048381,AY609301.1_81_1277_1,TRUE,5.441727343,187,5.222203153,60.64864865,Rhopapillomavirus,ncbi,Manatee,Other,Trichechus_manatus,Trichechus_manatus_associated
2023,903,0.455219095,JN709473.1_135_1319_1,TRUE,5.457898057,188,5.23028851,60.97297297,Rhopapillomavirus,ncbi,Manatee,Other,Trichechus_manatus,Trichechus_manatus_associated
1259,134,0.318614564,OK073977.1_69_1253_1,TRUE,5.496079602,459,5.33677232,148.8648649,Trichechus_manatus_associated,ncbi,Manatee,Other,Trichechus_manatus_associated,Trichechus_manatus_associated
1707,582,0.586803556,GU220391.1_69_1253_1,TRUE,5.57763645,664,5.284234672,215.3513514,Dyolambdapapillomavirus,ncbi,Marsupial,Other,Bettongia_penicillata,Bettongia_penicillata_associated
1706,585,0.601588946,SRR13765808_2079_,TRUE,5.495347524,663,5.194553051,215.027027,Sarcophilus_harrisii_associated,novel,Marsupial,Other,Sarcophilus_harrisii_associated,Sarcophilus_harrisii_associated
1114,1041,0.592356638,SRR14611555_2230_,TRUE,2.861312606,71,2.565134287,23.02702703,Atlantic_associated,novel,Metagenome,Other,Atlantic_associated,Atlantic_associated
2029,907,0.291808394,MW841296.1_60_1241_1,TRUE,5.099691719,206,4.953787522,66.81081081,Martes_foina_associated,ncbi,Mustelid,Other,Martes_foina_associated,Martes_foina_associated
1572,440,0.261326051,SRR13783792_45920_,TRUE,5.694339236,848,5.56367621,275.027027,Mustela_nivalis_associated,novel,Mustelid,Other,Mustela_nivalis_associated,Mustela_nivalis_associated
1239,124,0.26483884,ERR7256387_570539_,TRUE,5.191661339,468,5.059241919,151.7837838,Mustela_putorious_associated,novel,Mustelid,Other,Mustela_putorious_associated,Mustela_putorious_associated
1708,583,0.076580895,EU277647.1_57_1244_1,TRUE,5.657990252,665,5.619699804,215.6756757,Mustela_putorious_associated,ncbi,Mustelid,Other,Mustela_putorious_associated,Mustela_putorious_associated
1270,142,0.449824781,BK066347.1_93_1277_1,TRUE,5.731367028,763,5.506454637,247.4594595,Taupapillomavirus,ncbi,Mustelid,Other,Gulo,Gulo_associated
1272,139,0.126493804,KF006988.1_66_1253_1,TRUE,5.70885835,765,5.645611448,248.1081081,"Taupapillomavirus	",ncbi,Mustelid,Other,Mustela_putorius,Mustela_putorius_associated
1797,666,0.20671848,OQ746290.1_54_1238_1,TRUE,5.606214083,251,5.502854844,81.40540541,Enhydra_lutris_associated,ncbi,Mustelid,Other,Enhydra_lutris_associated,Enhydra_lutris_associated
1797,667,0.283215082,KJ410351.1_132_1316_1,TRUE,5.682710685,252,5.541103145,81.72972973,Lambdapapillomavirus,ncbi,Mustelid,Other,Enhydra_lutris,Enhydra_lutris_associated
1271,141,0.311523594,SRR25318379_54138_,TRUE,5.714737261,764,5.558975464,247.7837838,Ixodes_ovatus_associated,novel,Tick,Other,Ixodes_ovatus_associated,Ixodes_ovatus_associated
1574,444,0.209923841,MN535764.1_96_1289_1,TRUE,5.947385772,842,5.842423852,273.0810811,Callithrix_penicillata_associated,ncbi,Non-human Primate,Non-human Primate,Callithrix_penicillata_associated,Callithrix_penicillata_associated
1574,445,0.1521475,MN535763.1_57_1253_1,TRUE,5.889609431,843,5.813535681,273.4054054,Callithrix_penicillata_associated,ncbi,Non-human Primate,Non-human Primate,Callithrix_penicillata_associated,Callithrix_penicillata_associated
1225,96,0.13174694,KP861980.1_204_1382_1,TRUE,5.293347227,493,5.227473757,159.8918919,Dyoomikronpapillomavirus,ncbi,Non-human Primate,Non-human Primate,Alouatta_guariba,Alouatta_guariba_associated
1227,97,0.066460541,JF304765.1_117_1295_1,TRUE,5.376436596,495,5.343206326,160.5405405,Dyoomikronpapillomavirus,ncbi,Non-human Primate,Non-human Primate,Saimiri_sciureus,Saimiri_sciureus_associated
1227,98,0.19924707,JF304767.1_189_1367_1,TRUE,5.509223125,496,5.40959959,160.8648649,Dyoomikronpapillomavirus,ncbi,Non-human Primate,Non-human Primate,Saimiri_sciureus,Saimiri_sciureus_associated
1226,99,0.109886373,JF304766.1_138_1316_1,TRUE,5.347399922,494,5.292456736,160.2162162,Dyoomikronpapillomavirus,ncbi,Non-human Primate,Non-human Primate,Saimiri_sciureus,Saimiri_sciureus_associated
1345,206,0.123271091,ERR11028317Score_609.68_,TRUE,6.528750321,936,6.467114776,303.5675676,Gorilla_gorilla_associated,novel,Non-human Primate,Non-human Primate,Gorilla_gorilla_associated,Gorilla_gorilla_associated
1173,41,0.185791348,MH469677.1_225_1409_1,TRUE,5.760982528,559,5.668086854,181.2972973,Macaca_fuscata_associated,ncbi,Non-human Primate,Non-human Primate,Macaca_fuscata_associated,Macaca_fuscata_associated
1173,40,0.163157954,MG837558.1_156_1343_1,TRUE,5.738349134,558,5.656770157,180.972973,Macaca_mulatta_associated,ncbi,Non-human Primate,Non-human Primate,Macaca_mulatta_associated,Macaca_mulatta_associated
1186,53,0.15552955,MG837557.1_60_1229_1,TRUE,5.739185734,504,5.661420959,163.4594595,Macaca_mulatta_associated,ncbi,Non-human Primate,Non-human Primate,Macaca_mulatta_associated,Macaca_mulatta_associated
1562,436,0.424297008,MG837559.1_99_1310_1,TRUE,5.727624245,851,5.515475741,276,Macaca_mulatta_associated,ncbi,Non-human Primate,Non-human Primate,Macaca_mulatta_associated,Macaca_mulatta_associated
1708,584,0.124254965,EU069819.1_57_1244_1,TRUE,5.705664322,666,5.643536839,216,"Perameles_bougainville	_associated",ncbi,Marsupial,Other,"Perameles_bougainville	_associated","Perameles_bougainville	_associated"
1437,299,1.03E-06,ERR10942642_120924_,TRUE,6.235403554,1056,6.235403041,342.4864865,Perodicticus_potto_associated,novel,Non-human Primate,Non-human Primate,Perodicticus_potto_associated,Perodicticus_potto_associated
1437,300,1.03E-06,ERR10942648Score_629.754_,TRUE,6.235403554,1057,6.235403041,342.8108108,Perodicticus_potto_associated,novel,Non-human Primate,Non-human Primate,Perodicticus_potto_associated,Perodicticus_potto_associated
1829,701,0.424597226,ERR10972965_850882_,TRUE,5.503127304,277,5.290828691,89.83783784,Tarsius_dentatus_associated,novel,Non-human Primate,Non-human Primate,Tarsius_dentatus_associated,Tarsius_dentatus_associated
1604,476,0.339119283,OP376965.1_108_1307_1,TRUE,5.415757596,811,5.246197955,263.027027,Varecia_variegata_asociated,ncbi,Non-human Primate,Non-human Primate,Varecia_variegata_asociated,Varecia_variegata_asociated
1605,478,0.491763108,OP376964.1_60_1253_1,TRUE,5.69506234,813,5.449180786,263.6756757,Varecia_variegata_asociated,ncbi,Non-human Primate,Non-human Primate,Varecia_variegata_asociated,Varecia_variegata_asociated
2079,957,0.185308513,NC_001789.1_57_1229_1,TRUE,5.761264317,151,5.66861006,48.97297297,Deltapapillomavirus,ncbi,Ovine,Other,Ovine,Ovine_associated
2079,958,0.082901742,U83595.1_57_1229_1,TRUE,5.658857546,152,5.617406675,49.2972973,Deltapapillomavirus,ncbi,Ovine,Other,Ovine,Ovine_associated
2054,931,0.128891207,FJ796965.1_93_1271_1,TRUE,5.850955344,180,5.786509741,58.37837838,Dyokappapapillomavirus,ncbi,Ovine,Other,Ovine,Ovine_associated
1235,104,0.006730922,SRR25256578Score_613.569_,TRUE,5.355459531,491,5.35209407,159.2432432,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1235,105,0.001729203,SRR25256604_400055_,TRUE,5.350457812,492,5.34959321,159.5675676,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1236,107,1.03E-06,SRR25256522Score_624.477_,TRUE,5.349209221,488,5.349208708,158.2702703,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1236,108,1.03E-06,SRR25256522_663139_,TRUE,5.349209221,489,5.349208708,158.5945946,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1232,109,0.375425738,SRR25256528_292062_,TRUE,5.475919296,487,5.288206427,157.9459459,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1821,689,0.127205165,SRR25256617_433822_,TRUE,5.577052211,289,5.513449629,93.72972973,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1823,690,0.270692598,SRR25256616Score_599.287_,TRUE,5.856578892,291,5.721232593,94.37837838,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1823,691,0.013508706,SRR25256529_228985_,TRUE,5.599394999,292,5.592640647,94.7027027,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1822,692,0.036753092,SRR25256522Score_617.495_,TRUE,5.576292419,290,5.557915873,94.05405405,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1820,693,0.210439268,SRR25256529Score_612.094_,TRUE,5.591128457,288,5.485908823,93.40540541,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1824,694,0.213601721,SRR25256542_15341_,TRUE,5.490354497,284,5.383553637,92.10810811,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1826,695,2.24E-06,SRR25256535_79630_,TRUE,5.494953814,286,5.494952695,92.75675676,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1826,696,1.03E-06,SRR25256551Score_618.247_,TRUE,5.494952603,287,5.49495209,93.08108108,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1825,697,0.147781218,SRR25256569_9341_,TRUE,5.525252504,285,5.451361895,92.43243243,Manidae_associated,novel,Pangolin,Pangolin,Manidae_associated,Manidae_associated
1828,698,0.233834005,BK062772.1_87_1286_1,TRUE,5.532860061,282,5.415943059,91.45945946,Manis_javanica_associated,ncbi,Pangolin,Pangolin,Manis_javanica_associated,Manis_javanica_associated
1828,699,0.111624138,BK062773.1_54_1253_1,TRUE,5.410650194,283,5.354838125,91.78378378,Manis_javanica_associated,ncbi,Pangolin,Pangolin,Manis_javanica_associated,Manis_javanica_associated
1827,700,0.167154561,BK062774.1_51_1241_1,TRUE,5.379509983,281,5.295932703,91.13513514,Manis_javanica_associated,ncbi,Pangolin,Pangolin,Manis_javanica_associated,Manis_javanica_associated
1234,106,0.05989157,BK062778.1_192_1367_1,TRUE,5.350618115,490,5.32067233,158.9189189,Manis_pentadactyla_associated,ncbi,Pangolin,Pangolin,Manis_pentadactyla_associated,Manis_pentadactyla_associated
1231,100,0.164961759,GU117623.1_72_1256_1,TRUE,5.4547031,485,5.37222222,157.2972973,Dyodeltapapillomavirus,ncbi,Cetacean,Cetacean,Phocoena_phocoena,Phocoena_phocoena_associated
1230,102,0.498396221,OP748392.1_81_1250_1,TRUE,5.501568381,484,5.25237027,156.972973,Dyodeltapapillomavirus,ncbi,Cetacean,Cetacean,Delphinapterus_leucas,Delphinapterus_leucas_associated
1229,103,0.291610604,MT078971.1_138_1322_1,TRUE,5.238398552,483,5.09259325,156.6486486,Dyodeltapapillomavirus,ncbi,Porcine,Porcine,Sus_scrofa,Sus_scrofa_associated
1782,662,0.218769119,EU796884.1_147_1331_1,TRUE,4.929175678,452,4.819791118,146.5945946,Dyodeltapapillomavirus,ncbi,Cetacean,Cetacean,Feline_domesticus,Feline_domesticus_associated
1621,494,0.692964017,SRR19174522_234245_,TRUE,5.700102596,745,5.353620588,241.6216216,Phacochoerus_africanus_associated,novel,Porcine,Porcine,Phacochoerus_africanus_associated,Phacochoerus_africanus_associated
1621,495,0.644271931,SRR19174533_28675_,TRUE,5.65141051,746,5.329274545,241.9459459,Phacochoerus_africanus_associated,novel,Porcine,Porcine,Phacochoerus_africanus_associated,Phacochoerus_africanus_associated
1770,644,0.339994651,SRR19174516_188544_,TRUE,5.809049315,615,5.639051989,199.4594595,Phacochoerus_africanus_associated,novel,Porcine,Porcine,Phacochoerus_africanus_associated,Phacochoerus_africanus_associated
1770,645,0.333770653,SRR19174525_18408_,TRUE,5.802825317,616,5.63593999,199.7837838,Phacochoerus_africanus_associated,novel,Porcine,Porcine,Phacochoerus_africanus_associated,Phacochoerus_africanus_associated
1769,646,0.3921424,SRR19174523_80317_,TRUE,5.738113672,614,5.542042472,199.1351351,Phacochoerus_africanus_associated,novel,Porcine,Porcine,Phacochoerus_africanus_associated,Phacochoerus_africanus_associated
1605,477,0.674889539,SRR26395441_306738_,TRUE,5.878188771,812,5.540744001,263.3513514,Potamochoerus_larvatus_associated,novel,Porcine,Porcine,Potamochoerus_larvatus_associated,Potamochoerus_larvatus_associated
1768,647,0.270495423,SRR26395417_738037_,TRUE,5.52051641,613,5.385268698,198.8108108,Potamochoerus_larvatus_associated,novel,Porcine,Porcine,Potamochoerus_larvatus_associated,Potamochoerus_larvatus_associated
1781,658,0.505893314,KY817993.1_273_1469_1,TRUE,5.138651117,450,4.88570446,145.9459459,Sus_scrofa_associated,ncbi,Porcine,Porcine,Sus_scrofa_associated,Sus_scrofa_associated
2057,937,0.389493842,SRR8631965_1105606_,TRUE,5.109846833,174,4.915099912,56.43243243,Sus_scrofa_associated,novel,Porcine,Porcine,Sus_scrofa_associated,Sus_scrofa_associated
1795,664,0.405961429,MF327538.1_108_1283_1,TRUE,5.909246598,250,5.706265884,81.08108108,Dyonupapillomavirus,ncbi,Ursine,Other,Ailuropoda_melanoleuca,Ailuropoda_melanoleuca_associated
2027,904,0.469451102,HQ293213.1_45_1235_1,TRUE,5.322831268,203,5.088105717,65.83783784,Dyonupapillomavirus,ncbi,Pinnipeds,Other,Zalophus_californianus,Zalophus_californianus_associated
2028,906,0.416017738,MF327537.1_45_1226_1,TRUE,5.124806968,205,4.9167981,66.48648649,Dyonupapillomavirus,ncbi,Ursine,Other,Ailuropoda_melanoleuca,Ailuropoda_melanoleuca_associated
1272,140,0.160205434,OR531434.1_282_1466_1,TRUE,5.74256998,766,5.662467263,248.4324324,Arctocephalus_forsteri_associated,ncbi,Pinnipeds,Other,Arctocephalus_forsteri_associated,Arctocephalus_forsteri_associated
1242,111,0.072994664,MG571092.1_222_1418_1,TRUE,5.622411947,470,5.585914615,152.4324324,Leptonychotes_weddellii_associated,ncbi,Pinnipeds,Other,Leptonychotes_weddellii_associated,Leptonychotes_weddellii_associated
1242,112,0.089126283,MG571091.1_240_1433_1,TRUE,5.638543566,471,5.593980424,152.7567568,Leptonychotes_weddellii_associated,ncbi,Pinnipeds,Other,Leptonychotes_weddellii_associated,Leptonychotes_weddellii_associated
1267,170,0.884583376,MG571094.1_66_1271_1,TRUE,6.011492499,761,5.569200811,246.8108108,Leptonychotes_weddellii_associated,ncbi,Pinnipeds,Other,Leptonychotes_weddellii_associated,Leptonychotes_weddellii_associated
1569,437,0.587567817,MG571089.1_129_1346_1,TRUE,6.212099806,844,5.918315898,273.7297297,Leptonychotes_weddellii_associated,ncbi,Pinnipeds,Other,Leptonychotes_weddellii_associated,Leptonychotes_weddellii_associated
1781,659,0.558285396,MG571095.1_93_1289_1,TRUE,5.1910432,451,4.911900501,146.2702703,Leptonychotes_weddellii_associated,ncbi,Pinnipeds,Other,Leptonychotes_weddellii_associated,Leptonychotes_weddellii_associated
1795,663,0.676430895,MG571090.1_123_1361_1,TRUE,6.179716064,249,5.841500617,80.75675676,Leptonychotes_weddellii_associated,ncbi,Pinnipeds,Other,Leptonychotes_weddellii_associated,Leptonychotes_weddellii_associated
2027,905,0.451127774,MG571093.1_45_1253_1,TRUE,5.304507941,204,5.078944054,66.16216216,Leptonychotes_weddellii_associated,ncbi,Pinnipeds,Other,Leptonychotes_weddellii_associated,Leptonychotes_weddellii_associated
1798,668,0.159889151,AY763115.1_54_1238_1,TRUE,5.544633185,253,5.46468861,82.05405405,Lambdapapillomavirus,ncbi,Raccoon,Other,Procyon_lotor,Procyon_lotor_associated
2180,1066,0.542703717,KX643372.1_36_1484_1,TRUE,5.193996162,61,4.922644303,19.78378378,Alefpapillomavirus,ncbi,Ray-finned Fish,Ray-finned Fish,Sparus_aurata,Sparus_aurata_associated
2158,1047,0.917228164,BK066583.1_234_1415_1,TRUE,4.380526026,64,3.921911943,20.75675676,Astyanax_mexicanus_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Astyanax_mexicanus_associated,Astyanax_mexicanus_associated
2187,1081,1.292231416,SRR9897644_673202_,TRUE,5.171468462,31,4.525352754,10.05405405,Astyanax_mexicanus_associated,novel,Ray-finned Fish,Ray-finned Fish,Astyanax_mexicanus_associated,Astyanax_mexicanus_associated
2179,1069,0.793465094,OQ633419.1_78_1277_1,TRUE,5.301678292,60,4.904945745,19.45945946,Betta_splendens_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Betta_splendens_associated,Betta_splendens_associated
2164,1051,1.602987006,BK066382.1_57_1217_1,TRUE,6.259410879,38,5.457917376,12.32432432,Carassius_auratus_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Carassius_auratus_associated,Carassius_auratus_associated
2173,1059,0.312382701,SRR12532606_97845_,TRUE,4.851299431,42,4.695108081,13.62162162,Carassius_gibelio_associated,novel,Ray-finned Fish,Ray-finned Fish,Carassius_gibelio_associated,Carassius_gibelio_associated
2155,1045,0.520627126,MZ570865.1_99_1427_1,TRUE,4.251599173,67,3.99128561,21.72972973,Centropristis_striata_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Centropristis_striata_associated,Centropristis_striata_associated
2181,1068,0.883977228,MZ570863.1_99_1406_1,TRUE,5.707855148,63,5.265866534,20.43243243,Centropristis_striata_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Centropristis_striata_associated,Centropristis_striata_associated
2185,1076,1.476444353,MZ570864.1_93_1310_1,TRUE,5.72041809,50,4.982195914,16.21621622,Centropristis_striata_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Centropristis_striata_associated,Centropristis_striata_associated
2186,1074,0.689749585,SRR22213301_62214_,TRUE,5.201290722,51,4.85641593,16.54054054,Chionodraco_hamatus_associated,novel,Ray-finned Fish,Ray-finned Fish,Chionodraco_hamatus_associated,Chionodraco_hamatus_associated
2182,1073,1.390546613,BK066408.1_63_1328_1,TRUE,5.676522088,53,4.981248782,17.18918919,Coryphaenoides_rupestris_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Coryphaenoides_rupestris_associated,Coryphaenoides_rupestris_associated
2178,1063,0.179987733,SRR26349144_512_,TRUE,5.216996979,58,5.127003113,18.81081081,Cyclopterus_lumpus_associated,novel,Ray-finned Fish,Ray-finned Fish,Cyclopterus_lumpus_associated,Cyclopterus_lumpus_associated
2169,1056,0.807422415,BK066436.1_54_1310_1,TRUE,5.364551621,46,4.960840413,14.91891892,Cynoglossus_semilaevis_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Cynoglossus_semilaevis_associated,Cynoglossus_semilaevis_associated
1193,57,0.008862938,SRR15046105_1835_,TRUE,5.870052259,528,5.86562079,171.2432432,Danio_rerio_associated,novel,Ray-finned Fish,Ray-finned Fish,Danio_rerio_associated,Danio_rerio_associated
2173,1060,0.411377904,OP933686.1_87_1274_1,TRUE,4.950294634,43,4.744605682,13.94594595,Fish_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Fish_associated,Fish_associated
2157,1043,0.138723107,BK066681.1_213_1511_1,TRUE,4.356760618,70,4.287399064,22.7027027,Gadus_morhua_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Gadus_morhua_associated,Gadus_morhua_associated
2170,1053,0.230312108,BK066851.1_75_1304_1,TRUE,5.210407919,47,5.095251865,15.24324324,Gadus_morhua_associated,ncbi,Ray-finned Fish,Ray-finned Fish,Gadus_morhua_associated,Gadus_morhua_associated
2171,1054,0.01478644,ERR1659874_71_,TRUE,5.24035057,48,5.23295735,15.56756757,Gadus_morhua_associated,novel,Ray-finned Fish,Ray-finned Fish,Gadus_morhua_associated,Gadus_morhua_associated
2171,1055,0.012551802,ERR10824108Score_395.909_,TRUE,5.238115932,49,5.231840031,15.89189189,Gadus_morhua_associated,novel,Ray-finned Fish,Ray-finned Fish,Gadus_morhua_associated,Gadus_morhua_associated
